4574,1584234604,24,2770,414,FALSE,FALSE,FALSE,FALSE
4122,1584234741,2,1267,1210,FALSE,FALSE,FALSE,FALSE
5858,1584234761,24,1482,613,TRUE,FALSE,FALSE,FALSE
5338,1584234888,30,626,86,FALSE,FALSE,FALSE,FALSE
5429,1584235132,5,906,767,FALSE,FALSE,TRUE,FALSE
4119,1584235281,3,1971,341,FALSE,FALSE,FALSE,FALSE
4496,1584235292,34,736,109,FALSE,FALSE,FALSE,FALSE
4976,1584235307,15,946,372,FALSE,FALSE,FALSE,FALSE
4304,1584235319,7,4500,1466,FALSE,FALSE,FALSE,FALSE
4373,1584235329,20,2140,161,FALSE,FALSE,FALSE,TRUE
5637,1584235523,25,1383,572,TRUE,FALSE,TRUE,FALSE
5854,1584235586,34,1363,1492,FALSE,FALSE,FALSE,FALSE
4409,1584235618,15,4431,569,TRUE,TRUE,FALSE,FALSE
5150,1584235630,10,1409,511,FALSE,FALSE,FALSE,FALSE
5383,1584235650,13,413,647,FALSE,FALSE,FALSE,FALSE
5844,1584235888,35,3271,41,TRUE,FALSE,FALSE,FALSE
4216,1584236033,22,1502,181,TRUE,TRUE,FALSE,FALSE
5270,1584236135,16,1808,962,FALSE,FALSE,FALSE,FALSE
5730,1584236200,2,871,575,FALSE,FALSE,FALSE,FALSE
4211,1584236363,20,641,1515,FALSE,FALSE,FALSE,FALSE
5197,1584236563,3,1526,1373,FALSE,FALSE,FALSE,FALSE
4996,1584236618,35,2191,533,FALSE,FALSE,FALSE,TRUE
5115,1584236647,28,1377,1283,FALSE,FALSE,FALSE,FALSE
5283,1584236658,15,1226,1024,TRUE,FALSE,FALSE,TRUE
4522,1584236697,33,591,129,FALSE,FALSE,FALSE,FALSE
4929,1584237031,4,1331,247,FALSE,FALSE,FALSE,FALSE
5062,1584237062,10,2707,1064,FALSE,FALSE,FALSE,FALSE
5446,1584237080,12,2645,793,FALSE,TRUE,FALSE,TRUE
4884,1584237157,17,733,1106,FALSE,FALSE,FALSE,FALSE
4705,1584237306,25,2223,863,FALSE,FALSE,FALSE,TRUE
4854,1584237568,22,3729,1247,TRUE,FALSE,FALSE,FALSE
4141,1584237569,30,4500,696,FALSE,FALSE,FALSE,FALSE
4407,1584237662,20,1036,1232,FALSE,FALSE,FALSE,FALSE
5922,1584237785,17,1438,88,TRUE,FALSE,FALSE,FALSE
5231,1584237801,2,2581,841,FALSE,FALSE,FALSE,FALSE
5587,1584237806,30,893,1332,TRUE,FALSE,FALSE,FALSE
4594,1584237807,16,4155,790,FALSE,FALSE,FALSE,FALSE
5770,1584237823,18,2630,380,TRUE,FALSE,FALSE,FALSE
5187,1584237955,18,905,23,FALSE,FALSE,FALSE,TRUE
5808,1584238013,17,2370,473,TRUE,FALSE,FALSE,FALSE
4933,1584238376,2,432,519,TRUE,FALSE,FALSE,FALSE
5567,1584238404,3,711,1282,TRUE,FALSE,FALSE,FALSE
4992,1584238497,13,1110,968,FALSE,FALSE,FALSE,FALSE
5944,1584238572,21,1181,1170,FALSE,TRUE,FALSE,FALSE
4277,1584238574,30,780,109,FALSE,FALSE,FALSE,FALSE
4189,1584238598,3,2382,1350,FALSE,FALSE,FALSE,TRUE
4853,1584238606,18,1682,378,FALSE,FALSE,FALSE,TRUE
4759,1584238644,12,2522,924,TRUE,FALSE,FALSE,FALSE
5377,1584238655,10,1279,944,FALSE,FALSE,FALSE,FALSE
4661,1584238685,30,914,1453,FALSE,FALSE,FALSE,FALSE
4980,1584238858,22,1982,1091,TRUE,FALSE,FALSE,TRUE
4148,1584238936,17,325,111,FALSE,FALSE,FALSE,FALSE
5659,1584239005,7,1664,903,FALSE,FALSE,FALSE,FALSE
5237,1584239191,9,1640,1421,FALSE,FALSE,FALSE,FALSE
4628,1584239311,8,1937,368,FALSE,FALSE,FALSE,FALSE
5946,1584239472,14,1746,54,FALSE,FALSE,FALSE,TRUE
5127,1584239757,32,711,414,FALSE,FALSE,FALSE,FALSE
5471,1584239784,4,1659,711,FALSE,FALSE,FALSE,FALSE
4136,1584239853,30,2786,1228,FALSE,FALSE,FALSE,FALSE
5706,1584239867,11,1751,1379,FALSE,FALSE,FALSE,FALSE
5900,1584240081,25,2306,108,FALSE,FALSE,FALSE,FALSE
5532,1584240105,27,2590,510,FALSE,FALSE,FALSE,FALSE
4319,1584240262,14,1026,1072,FALSE,FALSE,FALSE,FALSE
4972,1584240436,30,661,1501,FALSE,FALSE,FALSE,FALSE
4667,1584240457,26,1031,1289,TRUE,FALSE,FALSE,FALSE
5133,1584240474,8,2230,840,TRUE,FALSE,FALSE,FALSE
5877,1584240523,33,1208,865,FALSE,FALSE,FALSE,FALSE
5667,1584240602,33,823,124,FALSE,FALSE,FALSE,FALSE
4634,1584240661,30,1367,369,FALSE,FALSE,FALSE,FALSE
4052,1584240729,23,2121,1072,FALSE,FALSE,FALSE,FALSE
5322,1584240735,13,316,801,FALSE,FALSE,FALSE,FALSE
5240,1584240821,11,1676,539,FALSE,FALSE,FALSE,FALSE
4447,1584241000,12,1306,866,TRUE,FALSE,FALSE,FALSE
5325,1584241028,8,822,1187,TRUE,FALSE,FALSE,FALSE
5715,1584241037,27,1237,755,FALSE,FALSE,FALSE,FALSE
4294,1584241152,25,936,920,FALSE,TRUE,FALSE,FALSE
4230,1584241519,18,1072,79,FALSE,FALSE,FALSE,FALSE
5548,1584241528,4,1420,222,FALSE,FALSE,FALSE,TRUE
5421,1584241633,19,575,523,FALSE,FALSE,FALSE,FALSE
4777,1584241692,35,2724,756,FALSE,FALSE,FALSE,TRUE
5876,1584241741,21,502,418,TRUE,FALSE,FALSE,FALSE
5658,1584241834,6,1017,224,TRUE,FALSE,FALSE,FALSE
4565,1584241846,12,1952,788,FALSE,FALSE,FALSE,FALSE
4845,1584241860,35,867,846,FALSE,FALSE,FALSE,FALSE
4575,1584241937,23,3063,394,FALSE,FALSE,FALSE,FALSE
5293,1584241937,16,1061,191,TRUE,FALSE,FALSE,FALSE
4939,1584242067,26,1069,1028,FALSE,FALSE,FALSE,FALSE
4694,1584242072,19,1786,981,FALSE,FALSE,FALSE,FALSE
4491,1584242113,9,1594,1002,FALSE,FALSE,FALSE,FALSE
4637,1584242127,20,1562,722,FALSE,FALSE,FALSE,FALSE
5651,1584242293,23,2121,216,FALSE,FALSE,FALSE,FALSE
5664,1584242302,10,748,1103,FALSE,FALSE,FALSE,FALSE
4898,1584242361,1,2271,112,FALSE,FALSE,FALSE,FALSE
4715,1584242374,27,2160,1168,FALSE,TRUE,FALSE,TRUE
5773,1584242374,22,969,64,TRUE,FALSE,FALSE,FALSE
4607,1584242394,13,837,974,FALSE,FALSE,FALSE,FALSE
5422,1584242552,12,3747,692,TRUE,FALSE,FALSE,FALSE
5487,1584242691,5,1435,1050,TRUE,FALSE,FALSE,FALSE
4347,1584242804,28,1208,533,FALSE,FALSE,FALSE,FALSE
5669,1584242834,20,1315,1292,TRUE,FALSE,TRUE,FALSE
5117,1584242971,35,847,1204,TRUE,FALSE,TRUE,FALSE
4241,1584243223,5,2227,570,TRUE,FALSE,TRUE,FALSE
4787,1584243280,2,1341,1041,FALSE,FALSE,FALSE,FALSE
4231,1584243322,2,843,1506,TRUE,FALSE,FALSE,FALSE
4968,1584243526,16,3400,577,FALSE,FALSE,FALSE,FALSE
5290,1584243747,20,1840,1256,FALSE,FALSE,FALSE,FALSE
5810,1584244062,25,1876,34,TRUE,FALSE,TRUE,FALSE
5458,1584244267,32,1336,811,FALSE,FALSE,FALSE,FALSE
5096,1584244346,15,1360,1135,FALSE,FALSE,FALSE,FALSE
5981,1584244498,27,930,355,FALSE,TRUE,FALSE,FALSE
5384,1584244501,8,2255,953,FALSE,FALSE,FALSE,FALSE
4203,1584244589,1,2322,465,FALSE,FALSE,TRUE,FALSE
5521,1584244631,4,821,202,FALSE,FALSE,FALSE,FALSE
4813,1584244646,33,3454,258,FALSE,TRUE,FALSE,FALSE
4523,1584244669,30,694,513,FALSE,FALSE,FALSE,FALSE
4232,1584244699,8,1179,586,TRUE,FALSE,FALSE,FALSE
4532,1584244714,11,1579,297,FALSE,FALSE,FALSE,FALSE
4416,1584244732,29,4500,1241,FALSE,FALSE,FALSE,FALSE
4307,1584244868,32,1125,988,TRUE,FALSE,FALSE,TRUE
4443,1584244958,21,2485,1275,TRUE,FALSE,FALSE,FALSE
5009,1584245073,32,1575,138,TRUE,FALSE,FALSE,FALSE
4252,1584245085,30,1176,1285,TRUE,FALSE,FALSE,FALSE
5807,1584245093,16,982,1533,FALSE,TRUE,FALSE,FALSE
5028,1584245110,4,1674,1351,FALSE,FALSE,FALSE,FALSE
4627,1584245166,28,1943,772,FALSE,TRUE,FALSE,FALSE
4079,1584245238,24,1289,1071,TRUE,FALSE,FALSE,FALSE
5709,1584245457,14,477,834,TRUE,FALSE,FALSE,FALSE
4844,1584245584,24,1143,1261,FALSE,FALSE,FALSE,TRUE
4500,1584245735,30,1209,121,FALSE,FALSE,FALSE,FALSE
5593,1584245758,34,3451,255,FALSE,FALSE,FALSE,FALSE
5184,1584245872,18,2237,396,TRUE,FALSE,FALSE,TRUE
5716,1584246245,15,2659,173,FALSE,FALSE,FALSE,FALSE
4938,1584246517,9,2104,1058,TRUE,TRUE,FALSE,FALSE
5410,1584246529,2,4337,565,FALSE,FALSE,FALSE,FALSE
5633,1584246577,33,1285,606,FALSE,FALSE,FALSE,FALSE
5445,1584246811,32,477,1053,FALSE,FALSE,FALSE,FALSE
5167,1584246858,26,2079,1400,FALSE,FALSE,FALSE,TRUE
4314,1584246943,16,2018,218,FALSE,FALSE,FALSE,FALSE
5378,1584246985,20,3043,1285,TRUE,FALSE,FALSE,FALSE
5334,1584247028,17,2205,388,FALSE,FALSE,FALSE,FALSE
5011,1584247090,15,4482,1131,TRUE,FALSE,FALSE,FALSE
5192,1584247145,3,2025,1159,TRUE,FALSE,FALSE,FALSE
5840,1584247167,15,866,367,FALSE,TRUE,FALSE,FALSE
5814,1584247200,5,638,1388,FALSE,FALSE,FALSE,TRUE
4803,1584247338,33,681,1278,FALSE,FALSE,TRUE,TRUE
5558,1584247470,28,1483,1242,FALSE,FALSE,FALSE,FALSE
5898,1584247519,11,1803,907,FALSE,FALSE,FALSE,FALSE
4396,1584247570,28,4500,481,TRUE,FALSE,FALSE,FALSE
5018,1584247586,2,1437,374,FALSE,FALSE,FALSE,TRUE
4342,1584247603,19,1369,1390,FALSE,FALSE,FALSE,TRUE
5680,1584247639,24,4500,1451,FALSE,TRUE,FALSE,FALSE
5556,1584247643,18,1708,1434,TRUE,FALSE,FALSE,FALSE
5536,1584247706,23,4500,1435,TRUE,FALSE,FALSE,TRUE
4269,1584247717,28,680,1272,TRUE,FALSE,FALSE,FALSE
5452,1584247909,25,4500,1281,FALSE,FALSE,FALSE,FALSE
5280,1584247983,17,2977,1462,TRUE,FALSE,FALSE,FALSE
5618,1584248034,31,1943,348,TRUE,FALSE,FALSE,FALSE
5763,1584248040,22,526,1165,TRUE,FALSE,FALSE,FALSE
4102,1584248058,25,1631,235,FALSE,FALSE,FALSE,FALSE
5244,1584248224,20,2480,300,FALSE,FALSE,FALSE,TRUE
4172,1584248347,8,1065,1522,FALSE,FALSE,FALSE,FALSE
4784,1584248393,33,827,790,FALSE,FALSE,FALSE,FALSE
5892,1584248395,13,1036,400,FALSE,FALSE,FALSE,FALSE
4560,1584248425,35,697,1062,FALSE,FALSE,FALSE,FALSE
4302,1584248592,28,2368,784,FALSE,FALSE,FALSE,FALSE
5979,1584248604,29,1809,1437,FALSE,FALSE,FALSE,FALSE
4994,1584248708,11,498,679,FALSE,TRUE,FALSE,TRUE
5518,1584248719,20,951,1193,FALSE,FALSE,FALSE,FALSE
4306,1584248776,21,981,1005,FALSE,FALSE,TRUE,FALSE
5124,1584248887,2,357,1284,FALSE,FALSE,FALSE,FALSE
4834,1584248977,5,1233,1145,TRUE,FALSE,FALSE,FALSE
5101,1584249015,6,2390,1396,FALSE,FALSE,FALSE,FALSE
5224,1584249100,7,278,392,FALSE,TRUE,FALSE,FALSE
4623,1584249228,22,1112,1389,TRUE,FALSE,FALSE,FALSE
5499,1584249470,15,3518,763,TRUE,FALSE,FALSE,FALSE
4839,1584249513,22,2717,1121,FALSE,FALSE,FALSE,FALSE
4094,1584249601,17,1966,315,TRUE,TRUE,FALSE,FALSE
5818,1584249781,8,4500,1522,FALSE,FALSE,TRUE,FALSE
4521,1584249914,15,4062,52,FALSE,FALSE,FALSE,FALSE
4300,1584250248,7,725,1425,FALSE,FALSE,FALSE,FALSE
4388,1584250458,19,799,1392,TRUE,FALSE,FALSE,FALSE
5276,1584250597,3,2374,344,FALSE,TRUE,FALSE,FALSE
4706,1584250602,16,1258,218,FALSE,TRUE,FALSE,FALSE
4711,1584250639,27,2932,804,FALSE,FALSE,FALSE,FALSE
4511,1584250722,22,4009,805,FALSE,FALSE,FALSE,FALSE
4781,1584250851,18,2140,497,TRUE,TRUE,FALSE,FALSE
4158,1584250954,11,2723,1379,FALSE,FALSE,FALSE,FALSE
5725,1584251026,3,2445,415,FALSE,FALSE,FALSE,FALSE
5454,1584251148,13,534,1465,FALSE,FALSE,FALSE,FALSE
5273,1584251176,34,1920,469,FALSE,FALSE,FALSE,FALSE
4774,1584251310,18,1072,851,TRUE,FALSE,FALSE,FALSE
4596,1584251462,25,1114,1320,FALSE,FALSE,FALSE,FALSE
4989,1584251504,21,1955,1268,FALSE,FALSE,FALSE,FALSE
5198,1584251535,14,1476,83,FALSE,FALSE,FALSE,FALSE
4040,1584251584,22,2550,411,FALSE,FALSE,FALSE,FALSE
4337,1584251622,35,1681,1430,FALSE,FALSE,FALSE,FALSE
5161,1584251674,34,2037,1255,TRUE,FALSE,FALSE,TRUE
4608,1584251730,29,1100,479,FALSE,FALSE,FALSE,FALSE
4914,1584251747,26,1432,660,FALSE,FALSE,FALSE,TRUE
4549,1584252005,13,1106,368,FALSE,FALSE,FALSE,FALSE
4287,1584252029,24,1849,1174,TRUE,FALSE,FALSE,FALSE
4163,1584252223,31,2971,1124,FALSE,FALSE,FALSE,TRUE
5850,1584252237,21,1232,418,TRUE,FALSE,FALSE,FALSE
4726,1584252286,15,1865,752,FALSE,FALSE,FALSE,FALSE
4733,1584252312,28,702,47,FALSE,FALSE,FALSE,TRUE
5390,1584252324,2,4500,24,FALSE,FALSE,FALSE,FALSE
5722,1584252586,18,953,835,FALSE,FALSE,FALSE,FALSE
4497,1584252589,3,3949,39,FALSE,FALSE,FALSE,FALSE
4697,1584252630,1,162,1261,FALSE,FALSE,FALSE,FALSE
4383,1584252683,34,1206,1377,FALSE,FALSE,FALSE,FALSE
5151,1584252684,29,3023,904,FALSE,FALSE,TRUE,FALSE
4495,1584252722,31,2447,1449,FALSE,FALSE,FALSE,FALSE
5540,1584252780,5,1702,570,TRUE,FALSE,FALSE,TRUE
4013,1584252867,33,3729,1156,TRUE,FALSE,FALSE,FALSE
5507,1584253230,15,2568,50,FALSE,FALSE,FALSE,FALSE
5750,1584253234,15,693,455,FALSE,FALSE,FALSE,FALSE
4722,1584253250,22,266,313,FALSE,FALSE,FALSE,FALSE
4355,1584253305,2,1228,172,FALSE,FALSE,FALSE,FALSE
5159,1584253307,29,1679,220,FALSE,FALSE,TRUE,TRUE
4890,1584253655,19,446,384,TRUE,FALSE,FALSE,FALSE
5453,1584253779,29,772,1074,FALSE,FALSE,FALSE,FALSE
4723,1584253790,33,990,606,FALSE,TRUE,FALSE,FALSE
5982,1584253880,3,1767,1070,FALSE,FALSE,FALSE,FALSE
4499,1584253895,35,1094,527,FALSE,FALSE,FALSE,FALSE
5753,1584253898,20,1821,1134,FALSE,FALSE,FALSE,FALSE
5546,1584253987,1,675,845,FALSE,FALSE,FALSE,TRUE
5965,1584253988,1,2211,1216,FALSE,FALSE,FALSE,FALSE
4053,1584254014,18,1904,985,FALSE,FALSE,FALSE,FALSE
4027,1584254095,32,2591,717,FALSE,FALSE,FALSE,FALSE
5085,1584254106,20,1092,1263,TRUE,FALSE,FALSE,FALSE
4334,1584254184,20,747,447,TRUE,TRUE,FALSE,FALSE
4990,1584254246,23,514,666,FALSE,FALSE,TRUE,FALSE
5571,1584254387,8,437,387,TRUE,FALSE,FALSE,FALSE
5772,1584254437,26,1157,1293,FALSE,FALSE,FALSE,FALSE
5305,1584254599,1,718,169,FALSE,FALSE,FALSE,FALSE
4688,1584254960,28,299,475,FALSE,FALSE,FALSE,FALSE
4920,1584255001,7,2029,308,FALSE,FALSE,FALSE,TRUE
5102,1584255083,9,2262,1501,FALSE,FALSE,FALSE,FALSE
4791,1584255105,34,2316,1305,FALSE,FALSE,FALSE,FALSE
4450,1584255168,33,661,157,FALSE,FALSE,FALSE,FALSE
5978,1584255225,7,1118,931,FALSE,FALSE,FALSE,FALSE
4162,1584255448,6,842,516,TRUE,TRUE,FALSE,FALSE
5710,1584255553,22,251,902,FALSE,FALSE,FALSE,FALSE
5648,1584255715,3,2646,1000,FALSE,FALSE,FALSE,FALSE
4010,1584255824,10,2002,1126,FALSE,TRUE,FALSE,FALSE
5146,1584255844,34,1759,1255,TRUE,FALSE,FALSE,TRUE
4313,1584255904,6,4500,268,FALSE,FALSE,FALSE,FALSE
4936,1584255952,19,1788,245,TRUE,FALSE,FALSE,FALSE
5375,1584255961,29,1626,715,TRUE,FALSE,FALSE,FALSE
4257,1584256156,29,610,1073,FALSE,FALSE,FALSE,FALSE
5391,1584256158,15,2316,1200,TRUE,FALSE,FALSE,FALSE
5363,1584256308,11,2615,297,FALSE,FALSE,FALSE,FALSE
4744,1584256411,28,2575,584,TRUE,FALSE,FALSE,FALSE
4215,1584256510,12,4500,1330,TRUE,FALSE,FALSE,FALSE
5110,1584256541,5,1708,715,TRUE,FALSE,FALSE,FALSE
5606,1584256592,32,841,138,TRUE,TRUE,FALSE,FALSE
5343,1584256646,9,4500,379,FALSE,FALSE,FALSE,FALSE
5553,1584256658,16,928,1075,FALSE,FALSE,FALSE,FALSE
4008,1584256944,31,2613,1339,FALSE,FALSE,FALSE,FALSE
5286,1584256951,5,459,106,FALSE,FALSE,TRUE,FALSE
5720,1584256984,20,775,1341,TRUE,FALSE,FALSE,FALSE
5987,1584257022,8,829,840,TRUE,FALSE,FALSE,FALSE
5882,1584257041,19,1103,168,FALSE,FALSE,FALSE,FALSE
4578,1584257089,15,2850,448,FALSE,FALSE,FALSE,FALSE
4469,1584257104,8,3801,937,FALSE,FALSE,TRUE,FALSE
4528,1584257319,7,1161,54,FALSE,TRUE,FALSE,FALSE
4817,1584257559,17,1548,994,TRUE,FALSE,FALSE,FALSE
4468,1584257700,18,4500,728,FALSE,FALSE,FALSE,FALSE
5869,1584257761,15,2800,367,FALSE,FALSE,TRUE,FALSE
4006,1584257853,3,1044,151,TRUE,TRUE,FALSE,FALSE
4643,1584257925,30,3711,201,FALSE,FALSE,FALSE,FALSE
5056,1584257984,5,540,293,FALSE,FALSE,FALSE,FALSE
4441,1584258205,8,1099,1396,FALSE,FALSE,FALSE,TRUE
4963,1584258300,13,1164,864,FALSE,FALSE,FALSE,FALSE
4128,1584258340,20,2783,1341,TRUE,FALSE,FALSE,FALSE
4309,1584258388,2,1009,787,FALSE,FALSE,FALSE,TRUE
5347,1584258420,18,2804,1205,FALSE,FALSE,FALSE,FALSE
5541,1584258459,12,3771,468,FALSE,FALSE,FALSE,FALSE
4657,1584258492,33,1401,1317,TRUE,TRUE,FALSE,FALSE
4799,1584258693,13,3378,423,FALSE,FALSE,FALSE,FALSE
4048,1584258741,14,1688,1096,FALSE,FALSE,TRUE,FALSE
4909,1584258791,15,1070,1491,TRUE,FALSE,FALSE,TRUE
5126,1584258840,24,822,584,TRUE,FALSE,FALSE,FALSE
4242,1584258944,20,1200,298,FALSE,FALSE,FALSE,FALSE
5491,1584259001,10,2912,545,FALSE,FALSE,FALSE,TRUE
4729,1584259004,10,1891,955,FALSE,TRUE,FALSE,FALSE
5050,1584259076,27,2365,850,FALSE,FALSE,TRUE,FALSE
4885,1584259134,34,659,874,FALSE,FALSE,FALSE,FALSE
4600,1584259298,13,1451,382,FALSE,FALSE,FALSE,FALSE
4615,1584259598,15,997,895,FALSE,TRUE,FALSE,FALSE
5261,1584259611,19,1840,420,TRUE,FALSE,FALSE,FALSE
5741,1584259622,10,742,1397,FALSE,FALSE,TRUE,FALSE
4998,1584259703,9,293,213,FALSE,FALSE,FALSE,FALSE
5948,1584259727,23,4500,292,FALSE,FALSE,FALSE,FALSE
5045,1584259758,33,1196,431,TRUE,FALSE,TRUE,FALSE
5519,1584259894,10,1600,1221,FALSE,FALSE,FALSE,FALSE
5834,1584259931,7,1750,363,FALSE,FALSE,FALSE,FALSE
5530,1584259946,1,2074,236,FALSE,FALSE,FALSE,FALSE
4058,1584260037,27,3616,1413,FALSE,FALSE,FALSE,FALSE
4250,1584260241,30,1940,631,FALSE,FALSE,FALSE,FALSE
4451,1584260267,34,545,728,FALSE,FALSE,FALSE,FALSE
4235,1584260327,11,2023,1329,TRUE,FALSE,FALSE,TRUE
4665,1584260551,9,1527,1265,FALSE,FALSE,FALSE,FALSE
4870,1584260655,24,935,498,TRUE,FALSE,FALSE,FALSE
4055,1584260782,24,2540,81,FALSE,TRUE,FALSE,FALSE
4324,1584260825,1,2919,1101,FALSE,TRUE,FALSE,FALSE
5013,1584260915,28,1832,105,FALSE,FALSE,FALSE,TRUE
5517,1584260934,25,4435,520,FALSE,FALSE,FALSE,FALSE
5339,1584260938,1,1943,852,FALSE,FALSE,FALSE,FALSE
4370,1584260956,8,459,1090,FALSE,FALSE,FALSE,FALSE
4940,1584261258,27,895,355,FALSE,FALSE,FALSE,FALSE
5733,1584261506,35,855,566,TRUE,FALSE,FALSE,FALSE
5568,1584261920,20,1577,818,FALSE,FALSE,FALSE,FALSE
5109,1584261931,25,4397,1275,TRUE,FALSE,FALSE,FALSE
4411,1584262025,14,1778,288,FALSE,FALSE,FALSE,FALSE
5751,1584262065,30,2751,188,FALSE,FALSE,FALSE,FALSE
4868,1584262182,32,2758,460,TRUE,FALSE,FALSE,TRUE
5632,1584262303,2,3157,1294,FALSE,TRUE,FALSE,TRUE
5736,1584262376,2,1709,1395,FALSE,FALSE,FALSE,FALSE
5492,1584262385,8,1112,725,TRUE,FALSE,FALSE,FALSE
4417,1584262395,3,2619,1132,FALSE,FALSE,FALSE,FALSE
4386,1584262431,13,690,993,FALSE,FALSE,FALSE,FALSE
5895,1584262441,27,2070,891,FALSE,FALSE,FALSE,FALSE
4412,1584262454,24,2749,1076,FALSE,FALSE,FALSE,FALSE
5805,1584262605,25,1149,520,FALSE,FALSE,FALSE,FALSE
4801,1584262633,26,4500,85,FALSE,FALSE,FALSE,FALSE
4471,1584262639,4,606,204,FALSE,FALSE,FALSE,FALSE
4620,1584262765,24,971,1440,FALSE,FALSE,FALSE,FALSE
5994,1584262833,14,357,1416,FALSE,FALSE,FALSE,FALSE
5413,1584262847,18,1932,185,FALSE,FALSE,FALSE,FALSE
4771,1584262930,34,4148,1012,FALSE,FALSE,FALSE,FALSE
4635,1584263093,25,2090,1152,FALSE,FALSE,FALSE,FALSE
4174,1584263178,14,3305,1096,FALSE,FALSE,FALSE,FALSE
4710,1584263202,18,682,322,TRUE,FALSE,FALSE,TRUE
4279,1584263311,10,203,738,FALSE,FALSE,FALSE,TRUE
5399,1584263368,17,3696,1266,FALSE,TRUE,FALSE,FALSE
4479,1584263431,6,650,405,FALSE,FALSE,FALSE,FALSE
5260,1584263802,4,544,741,FALSE,FALSE,FALSE,FALSE
4662,1584263806,8,1215,1363,TRUE,FALSE,FALSE,FALSE
5856,1584263806,10,1080,1103,FALSE,FALSE,FALSE,FALSE
4276,1584263837,23,3998,1194,FALSE,FALSE,TRUE,FALSE
4895,1584263969,32,1106,654,FALSE,FALSE,FALSE,FALSE
5353,1584264004,25,913,235,FALSE,FALSE,FALSE,FALSE
5054,1584264006,2,1028,2,FALSE,FALSE,FALSE,FALSE
5679,1584264252,9,1378,1009,TRUE,FALSE,FALSE,FALSE
4206,1584264577,5,551,1123,FALSE,FALSE,FALSE,FALSE
5404,1584264612,32,880,610,FALSE,FALSE,FALSE,FALSE
4754,1584264622,6,1638,1114,FALSE,FALSE,FALSE,FALSE
5145,1584264624,35,1119,406,FALSE,FALSE,FALSE,FALSE
5708,1584264647,29,1970,212,FALSE,FALSE,FALSE,FALSE
5155,1584264649,33,487,1345,TRUE,FALSE,FALSE,TRUE
5602,1584264690,15,1246,757,FALSE,FALSE,FALSE,FALSE
4720,1584264792,14,3286,1247,TRUE,FALSE,FALSE,FALSE
4224,1584264883,18,896,1305,FALSE,FALSE,FALSE,FALSE
4238,1584264890,29,1100,634,FALSE,FALSE,TRUE,FALSE
4344,1584265010,30,1094,1285,TRUE,FALSE,FALSE,FALSE
4205,1584265052,18,988,185,FALSE,FALSE,FALSE,FALSE
4682,1584265257,14,3128,81,FALSE,FALSE,FALSE,FALSE
